id	text	label
488885511553953792	Apenas comienza pero ya están surgiendo favoritos aunque todavía las cosas pueden cambiar , #LaIsla siempre da giros inesperados .	neutral
445888366455037952	RT TUSERUSER : ÚLTIMA HORA Francia : Los líderes occidentales suspenden la membresía de #Rusia en el #G8 TURLURL	neutral
434879162487418880	RT TUSERUSER : RT TUSERUSER Estudiantes hemos marchado , NO necesitamos MOTOS para trasladarnos como se trasladan en este momento los …	neutral
444352564315041792	TUSERUSER jajajaja obvio son clásicos jajajaja	neutral
446294837428764672	Ahora soy un poco menos masculina . #nails TURLURL	neutral
505156537980309505	Y mi abuela la trato re mal no le doy bola y soy la luz de sus ojos junto a mama firme , que nieta pija qie soy	neutral
472828608533114880	RT TUSERUSER : Luis Montes era el mejor hombre en la cancha y un jugador que poseía las cualidades para darle a México talento en med …	neutral
483550881133371392	RT TUSERUSER : Soñar despierto es bueno para el cerebro . Te hace más creativo , pero en algunos casos , puede causar depresión .	neutral
431032234951208960	Maicena + champú + colorante alimentario en una bandejita = pintura para el baño . Suena divertido , ¿no ? TURLURL	neutral
475800298074939392	Por ti lo doy todo hasta la vida , si la quieres ( 8 ) .	neutral
459129843909943297	RT TUSERUSER : MAKRO DESABASTECIMIENTO ... “ TUSERUSER : " Progreso " del Modelo económico " Exitoso " | LOGRO del #Comunismo http :/ /t . coTURLURL	neutral
458723424211578881	Energía : La tarifa en Ushuaia se retrotrae un 17% , en Río Grande un 27% #general TURLURL	neutral
484113433781346305	Me molesta que no confie en mi .	neutral
437628377760276480	RT TUSERUSER : En la noche del 23 de febrero de 1989 , hace exactamente 25 años , fallecía Laura Palmer en #TwinPeaks . http :/ /t . co/FTzLp1E1TURLURL	neutral
440810009014722561	RT TUSERUSER : #ÚltimoMinuto Presidente de #Rusia , Vladimir Putin , denuncia " golpe de Estado anticonstitucional y una toma armada del poder …	neutral
510959093306359808	-Murió quemada . -¿por qué ? -Porque los Guan Direishon le dijeron que era a prueba de fuego . TUSERUSER TUSERUSER TUSERUSER	neutral
456780861682094080	RT TUSERUSER : Doña Elena es la única mamá en el mundo que no visita la " tumba " de su hijo más querido , le apesta " el cuartel de la m …	neutral
457522863419817985	buenos días , cuento con 1 boleto para el baile de hoy - CAÑAVERAL - EL PELÓN DEL MIKROPHONE - GERMÁN MONTERO - ... TURLURL	neutral
463268883756244992	TURLURL esta es una banda que recomiendo escuchar !	neutral
438506526626836480	TUSERUSER tu tambien eres muy tierna sabiaas ?? 7u7	neutral
441271382446727168	Jaja lo que me manda mi amor como si yo saliera mucho jajajaja ! ♥♥ TURLURL	neutral
435244108891033600	RT TUSERUSER : El banco de #Racing es interesante : Cerro , Camoranesi , Vietto , un lujo tenerlos en el banco . Tiene los tres cambios asegurados …	neutral
434116361216729088	RT TUSERUSER : Vecinos se concentran en las inmediaciones de la Av . Francisco de Miranda . Chacao . 7 : 15pm TURLURL	neutral
457361630175961090	#NocheDeConfesiones Le Tengo Un Odio a Mis Vesinos Le Isieron La Vida Imposible a Mi Vieja Durante Casi 20 Años ._.	negative
454419300762550272	TUSERUSER pero es la moran un permisito debe aber	neutral
483812832215973888	RT TUSERUSER : Estaría dispuesta a volver a intentarlo , pero sería igual .	neutral
489733473973051392	Espero que no sigan peleados	neutral
457002845217513472	No rosita yo no estoy viendo television . jajajajajaja .	neutral
452985754759995395	RT TUSERUSER : Que DDHH tenemos viviendo con miedo ? Da rabia q haya tanto relato y la realidad sea en cambio tan dramatica	neutral
433785808102109184	RT TUSERUSER : Esto no debe suceder en una ciudad del mundo , pero sucede en Vzla . Estudiante secuestrado por lo tupamaros su trofeo hTURLURL	neutral
454335951536668672	RT TUSERUSER : Mi mamá no quiere pagar el internet&lt ;/3 TURLURL	neutral
459480013772177408	Hoy llegue a mi ensayo y me encontre con un lindo regalito que olvide el otro dia !!.. PazyAmorSiempre ! !! TURLURL	neutral
445401744307015680	Ella existió solo en un sueño	neutral
473639560434708480	RT TUSERUSER : Amo y me entrego sin condiciones , pero jamás aceptaría una traición .	neutral
439602556994867200	locooo por cruuzarme al transa , sin que me quede nada , en la billetera , que me pago todo(8	neutral
438037779617177601	RT TUSERUSER : Maduro insiste en lenguaje de confrontación&amp ; odio en las concentraciones en Miraflores cada dia mas escuetas y con tom …	neutral
509931753067532288	Le re mil re pondría mg en esa foto que está sacando la lengua pero ....... em no a	neutral
438370895426772992	Carmenciña a pillado mi postu JAJA	neutral
502645617890721794	" No te hagas la santa que tenes más sacudidas que un liquid paper " , JAJAJAJJAJAJAJAJA aire .	neutral
456303285654155264	Plageo con las pasti , con cjs , con los no me da bola o los tengo hambre .	neutral
485405673677942784	Todos lloramos . Sufrimos , sonreímos , nos caemos . Nos levantamos pero lo más importante seguimos adelante .	neutral
484514614760443904	RT TUSERUSER : A los 40 años se retiro Pedrito Iarley . Hizo baile en el Monumental en un clásico y fue Campeón de Mundo con Boca http : TURLURL	neutral
462405360427757568	TURLURL No se porque me tiento tanto con este video	neutral
490550453101666305	RT TUSERUSER : Muchas felicidades a la bonita de TUSERUSER pasatelo mbnnn , tequieroooo😘😘	positive
438517784465506306	[ Lo + Leído ] Bolivia gestiona acción legal contra " Los locos del humor " por rutina " racista " TURLURL TURLURL	neutral
436178893436116993	RT TUSERUSER : ¿Cómo creer en un Estado que ofrece paz mientras te apunta con un fusil , sin discriminar entre mujeres y ancianos ? ¡Palmar …	neutral
439198653907869696	RT TUSERUSER : Deja que hablen de ti . Total , tú sabes quién eres , qué haces , qué hiciste , qué dijiste y ellos no .	neutral
446150255587753984	RT TUSERUSER : Niña tonta , ¿no entiendes que ya no le importas ?	neutral
490333427208437760	Lo que empiesa recio recio se termiina	neutral
439996234343137280	RT TUSERUSER : El primer dia de colegio yo creo que va a ser algo así .. TURLURL	neutral
481261369984286720	mas dura que la rito	neutral
480232293286830082	Me invitan para que el miercoles vallamos a la petro !!!	neutral
483796180829478912	RT TUSERUSER : Hoy me despido de todo , todo lo que me hizo mal !	neutral
434477423690645505	RT TUSERUSER : Lo más cerca que voy a estar el día de hoy de visitar un hotel , son estos camarones que me estoy comiendo .	neutral
469396682183299072	En mi vida anterior fui #EMPRESARIO - Descubre que fuiste tu TURLURL	neutral
468422651544100864	Hay que aprender a darles a las personas el mismo valor e importancia que ellos nos dan	neutral
482553806996373504	en este juego de ajedrez que no termina , tengo dos camas king pero duermo en una cabina	neutral
463112260026916864	RT TUSERUSER : Cuando fue que los monos aprendieron a andar en moto escuchando cumbia ?????	neutral
471347033576861697	TUSERUSER TUSERUSER beijos para las 2 da VENEZUELA	neutral
436987777545404416	Habla con mi foto , despues la inmadura soy yo ...	neutral
462281065504468992	TUSERUSER Vale que en su lugar no hubiera hecho lo mismo , pero lo del tratorno adaptativo VENGA YA !! eso es un camelo pa vender pastis	neutral
444689631179599872	Se me antoja un trío ... Tu , yo y mi cama😏 no se , piénsalo	neutral
488500747076530176	TUSERUSER oie perra y ke clase de servicios das putota !??	negative
439380665721950208	" TUSERUSER : Parlamento de Ucrania priva a sus diputados de todos los privilegios TURLURL " TUSERUSER	neutral
507137637766156288	RT TUSERUSER : Aunque se valla con noel , todos sabemos que quien mas se lo merece es manu y yasta😍	neutral
511497423831572480	¿Sobrevivirías a un apocalipsis zombie ? Yo NO , moriría de hambre TEST TURLURL	neutral
468594001470586880	TUSERUSER escribeme a mi waa yaaaa no tengo tu numero quiero verteeee	neutral
437953954656559104	RT TUSERUSER : Millones de usuarios de #WhatsApp se pasan al Telegram del Zuckerberg ruso TURLURL TURLURL	neutral
451520843781136384	#YEnPocasPalabras - Te amo con todo mi corazón y nunca te dejare de amar - prefiero algo difícil y duradero que ... TURLURL	positive
450423441880276994	io se qe tu qiers :3	neutral
473454331564675072	RT TUSERUSER : LA “ SERIEDAD ” ANTE TODO En Twitter , Carrió publicó otra de sus curiosas fotos TURLURL	neutral
472224309982019584	RT TUSERUSER : La más absoluta VERDAD !!! TUSERUSER : Las medidas humanitarias por Zapata TURLURL	neutral
476546380866269184	TUSERUSER si no vas nunca jajajaja vaga	neutral
490923821629997056	RT TUSERUSER : creo que la mayoría se fueron a almorzar #TeamM15HRetomaLaDelantera	neutral
468197975294894080	RT TUSERUSER : El libro jamás muere , el que muere es el lector equivocado .	neutral
435572476769075200	Se está buscando una paliza este gil	neutral
449534375236231168	TUSERUSER un señor xavi en la mitad de la cancha .	neutral
446776079286796288	RT TUSERUSER : “ Si no estamos en paz con nosotros mismos , no podemos guiar a otros en la búsqueda de la paz . ” Confucio	neutral
502638370099826689	Que manera de hacerme la cabeza :/ : _	neutral
434131435545300992	Letta dimitirá el viernes como primer ministro de Italia - 20minutos . es TURLURL	neutral
474364533293973505	Que puterio me arman dios mioo	neutral
501351645742395392	RT TUSERUSER : El tiempo siempre pone todo en su lugar .	neutral
455507500373409793	" Para que cagarse de frio si pueden venir aca a mirar unas pelis en 3D " JAJAJJAJAJA es un capo el padre loco tenemos un VIDEOCLUB en la casa	neutral
445052652376694784	TUSERUSER mundial te deseo de todo corazón que hoy sea el inicio de una cadena de triunfos k van a llegar al campeonato mundial al tiempo	neutral
460894853166301184	RT TUSERUSER : Paciencia y arte , arte y paciencia	neutral
433602802254770177	Vídeo - Propietario de los dueños del circo revela lo siguiente de lo que paso con Miriam cruz . : El famoso com ... TURLURL	neutral
433127344321359872	RT TUSERUSER : Les comparto las fotos del evento . #Solidaridad TURLURL	neutral
455512252503044096	Pegado ya a MTV para los Movie Awards que prometen , ¡Vamos a ver !	positive
473391261840592898	RT TUSERUSER : El rey decidió abdicar en enero y se lo dijo al príncipe , según Zarzuela TURLURL	neutral
459099401630547968	Solicitud Autorización Traslado de Arma de Fuego para REGISTRO BALISTICO PARA RENOVAR PORTE DE ARMA en TUSERUSER TURLURL	neutral
448284493644697602	RT TUSERUSER : Y si me dan la oportunidad de pedir tres deseos , te pido tres veces .	positive
502235242976276480	RT TUSERUSER : TUSERUSER TUSERUSER espero imaginar quien es jajajajajajajajajaa	neutral
480813888049799168	Te jugaria pelota todos los dias en la cama bb — . - . TURLURL	neutral
445941819676045312	En Chacao y Altamira son los lugares donde la ingratitud de los malagradecidos de la clase media se muestra desafiante #ConMaduroHayPatria	neutral
434342065091399680	RT TUSERUSER : Hoy a las 10 : 30am el Movimiento Estudiantil ofrecerá una rueda de prensa . Podrás verla por TURLURL y http :/ /TURLURL	neutral
483980595983572992	TUSERUSER Hoy se mete a una operación en el que le operan , todo va a salir bien y te veré en san martín vivo , tu puedes campeón :)	neutral
434174519415427072	" TUSERUSER : Dia de los Enamorados ? O el Cumpleaños de un Grosso .. Feeliz Cumple Capo ;) TURLURL "	neutral
508019506942205952	Imagina que tus clientes son tus mejores vendedores ➜TURLURL | TURLURL	neutral
432416657257267201	" Los nenes buenos van al cielo , yo voy al piso " . Eaaaaaaaa	neutral
512993007768203264	Soñar no te servirá de nada si olvidas vivir .	neutral
445302171534229504	Las personas son como las papas a veces están fritas o son calientes	neutral
454642081223282688	Todo el mundo en movimiento ... dale mañana bailamos ? . ;-) :D	neutral
485192456217321473	RT TUSERUSER : Saben que es lo único bueno que quedo del partido ? La lesión de la mariquita de Neymar .	neutral
470378027705450496	RT TUSERUSER : Trabajamos día a día para nuestro pueblo ayer envasamos 212 . 052 L de Aceite de Soya #ConstruyendoLaPatriaSegura http : /TURLURL	neutral
441807942975647744	Permiteme hablar con tu orgullo una vez mas y pide a tus desprecios que me dejen en paz🎵	neutral
443956861080203264	JAJJAJAJJAJAJ laa amo , es maas tierna , nc porque el dice que no xd	neutral
447200157009186816	Toca estar en #Downtown ! TUSERUSER iniciando la fiesta ! Bot Cacique x Bs . 595 hasta las 11 : 30pm Acompáñalo con las mejores Picadas y platos .	neutral
449843487065006082	Otro vuelco , otra meta , esas ganas de comerse el mundo , esas ganas de comerte a ti ...	neutral
477966253441941506	Que guizo se mando la vieja !	neutral
467934824662335488	RT TUSERUSER : no sé si me rebotaron o me dijeron algo bueno	neutral
503971357684932608	En serio , Farola . Un aplauso en la cara a estas niñatas , porque la masa gris la tienen evaporada	neutral
471485500130603009	La hora del día en la que más tuitean conmigo , es a las 05 horas con 3 menciones #TuitUtil TURLURL	neutral
486554422235770880	RT TUSERUSER : Vamos por nuestra tercera victoria . Si se puede México . #DaleAlientoATuSelecci ón . TURLURL	neutral
443938922041991171	TUSERUSER a ese momento 1 , ahora 2 a 0 .	neutral
444280116097871872	RT TUSERUSER : Hoy es una oportunidad para ser mejor . No lo malgastes .	neutral
474011599406002178	la gente es loca como van a botar un inodoro asi en medio de la calle jajaj	neutral
462347676181606400	RT TUSERUSER : Solo una fecha necesitamos para cumplir nuestro sueño todos/as los/as Directioner #ParaguayNeedsOneDirection #ParaguayNeedsW …	neutral
456044073481420801	RT TUSERUSER : #BuenDiaParaVos que separas la ropa “ para salir ” de la de “ todos los días ” . TUSERUSER	neutral
471336828818440192	" TUSERUSER : #VasDirectoPalGate Si me llevas de date al cine de Guayama . "	neutral
481994991494254593	RT TUSERUSER : Un amigo es una luz , brillando en la oscuridad .	positive
463348776863035393	RT TUSERUSER : TUSERUSER Mira esto , vaya y yo que era fan de elrich tio , no puedes poner tu admiracion en ninguna persona ? http :/ /t . co/TURLURL	neutral
446617777885835266	Les deseo un maravilloso día ... Venezuela activa y en movimiento ... PIN 29C3746F	neutral
439035105395625984	RT TUSERUSER : Lo de ayer en Miraflores fue SIN la oposición , la Unidad ha dicho con claridad como se inicia un diálogo para que dé resultad …	neutral
505820974437392385	En la clase de TUSERUSER , academiadance !! Regalando descuentos para nuestra tienda ubicada en Av … TURLURL	neutral
472088917844705280	Toda mina que ahora es fria es porque antes expresaba sus sentimientos , demostraba todo lo que sentia y la cagaron	neutral
474434590744928256	Lo que causa ir a los saraperos : romper dieta como se debe TURLURL	neutral
456239020545015808	He cierto nos vamos Pero no importa Los cambios siempre son buenos Gracias dios	neutral
503761659245387776	Masticando esta siniestra heredad , prisionero estoy en mi ciudad natal . Donando sangre al antojo de un patron por un miserio sueldo !!!	neutral
459391790747906048	#LaOpini ónDeAquilesCórdova se puede leer en este sitio web : TURLURL	neutral
509520618979868672	RT TUSERUSER : Ya lo no normal es normal para nosotros .	neutral
473736973161472001	El momento de la abdicación : y llegó la nada TURLURL vía TUSERUSER	neutral
481537082544754689	RT TUSERUSER : Después d 34° ya me puedo considerar hot no ? #EsPregunta #SeanSerios	neutral
464864610882187264	No quiero ir a la univisidad hoy :(	neutral
511659277849989120	Con esa luz blanca parece que esta amaneciendo recien	neutral
479790704362000384	TUSERUSER COMO ???! COMOOOOOOOOOOOO ?!! Yo soy tu marido , que te pasa loca , me tenes que tener mas miedo a mi , que a ese pera manchada !	neutral
437949762147745792	RT TUSERUSER : Efecto Protesta : Vielma Mora reconoce problema económico , de lícito cambiario y desabastecimiento . pide liberación de …	neutral
444564515062292480	RT TUSERUSER : La FOTO : Estudiantes recolectan 843 artefactos represores en la UCV TURLURL	neutral
489336306963853313	TUSERUSER TUSERUSER Preciosa poner a un jugador acabado ? siempre igual ... pasó lo mismo con Ronaldinho y Kaká ...	neutral
438668942668611585	TUSERUSER TUSERUSER porque no se suicidan perros malnacidos	neutral
474491142567112704	RT TUSERUSER : " Lo pueden todo Ep " esta en Amazon también !!! TURLURL	neutral
480135555846766592	RT TUSERUSER : Por si no quedaba claro , esto dicen en Río TURLURL	neutral
501180723626541056	Ya en nuestras respectivas casas satisfechos con el trabajo realizado en el #TriHerbalifeLosCcs de TUSERUSER TUSERUSER los esperamos	neutral
451420369225003008	RT TUSERUSER : Para los que no se creen eso de que Sevilla tiene un color especial .... TURLURL	neutral
467710840427532288	RT TUSERUSER : Hoy Leopoldo López fue premiado por la Universidad de Harvard por su labor en la lucha por una sociedad más justa en V …	neutral
435594379407810560	extraño muchísimo a lara !!! te amo enana ... sos mi mj y no me faltes nunca selosita MIA TURLURL	neutral
437856082342723584	RT TUSERUSER : #StopPujadesTransport Mientras al pueblo obrero nos suben el transporte se regalan miles de billetes para el #MWC14 ¿Guerra …	neutral
490971989033889792	RT TUSERUSER : TUSERUSER Un costal de pasión es un tema ... jajajajajaja	neutral
478310769374023680	RT TUSERUSER : Rt si le deseas un feliz dia del padre a los padres * no me digas * #OnTheRoadAgainTourInParaguay	neutral
475319165277192192	Tener quebrado el pie y que tu familia te haga caminar y otras cosas de la vida	neutral
433350003138887680	Real Sociedad-Barcelona : Martino pide " continuidad en el juego durante 90 minutos " : El Barça se juega en Anoet ... TURLURL	neutral
489559381009502208	RT TUSERUSER : Te hablan ni bien te levantas y vos tipo ... TURLURL	neutral
418053837828915200	RT TUSERUSER : TUSERUSER te voy a cagar a trompadas ... Mi casa no es un salon de fiestas eh . ahre	neutral
456548430156795904	RT TUSERUSER : Choca las TUSERUSER sea que gane o pierda siempre será el #Mejor	neutral
438952083337658368	20MINUTOS Adam Driver , conocido por su papel en la serie de la cadena HBO Girls , es el elegido para dar vida a ... TURLURL	neutral
504764785767227393	En Valle no hay crisis de seguridad . - PF TURLURL	neutral
448233578967887872	RT TUSERUSER : " TUSERUSER : Barricada #Valencia . TURLURL " El mensaje es muy concreto : no nos quitarán el Dcho a prote …	neutral
475397351310237696	RT TUSERUSER : Irónico que TUSERUSER utilice la imagen de Benito Juárez para denunciar el fraude electoral . Sumamente irónico ...	neutral
486284309041393665	RT TUSERUSER : Me caga la gente que la juega de mafiosito	neutral
458772879266418690	RT TUSERUSER : Dicen que SIEMPRE se vuelve al PRIMER AMOR .	neutral
447416381773213697	RT TUSERUSER : Esperar vale la pena , solo si la persona que esperas está luchando con todas sus fuerzas por llegar a ti .	neutral
439021037687414784	Un diaa mas con economiaaa .. matees .. filosofiaa .. estas dos semanas se me aran eternas ..	neutral
479050250326659072	TUSERUSER te chorearon la imágen de las galletitas porno	neutral
464838228734783488	40 premios bien merecidos , ahora a verla estreno en México TURLURL #LaJauladeOro	neutral
432764532818456576	Jade se va , pls no quiero amanecer con insultos . Ni con interacciones horrendas . #jadeisoff	neutral
458002263995596800	RT TUSERUSER : " No tengo ganas de nada . Solo de verte . "	neutral
467700551812386816	RT TUSERUSER : Diego Costa no esta al 100% No puede seguir . Ya calienta Adrian .	neutral
470944128722030592	No entendes nada Quimeyyyyy , sos un pajero #Nati	neutral
451829188006543360	RT TUSERUSER : El núcleo duro de Arcade Vintage , Paturlas , Rafa y Ricardo faltaría en la foto Miguel Sax y Miguel jr gracias a ... httpTURLURL	neutral
450065416074051584	TUSERUSER TUSERUSER & amp ; quien es el Alex este ? O.o	neutral
489107117584809984	RT TUSERUSER : TUSERUSER D: ve con tu doctor mi amor aunque su hijo te de paletas -.-	neutral
503892357964894208	RT TUSERUSER : PEERO SI HAY SLENDERS MUSLITOS No he jugado a ninguno peeero ...	neutral
436258308375445504	Para hacer una cosa , lo primero es querer hacerla . No es tan sencillo como parece ...	neutral
468467769701593088	¿Qué es lo que más te molesta ? — la mentira .. TURLURL	neutral
474628514399154176	RT TUSERUSER : “ TUSERUSER : Nunca sales de mi mente , incluso cuando tengo millones de cosas por las que me preocuparme . ”	neutral
468198985753427968	RT TUSERUSER : #Medell ín , de ser una de las urbes más peligrosas del mundo pasa a ser un nuevo Silicon Valley TURLURL httTURLURL	neutral
473795374613008384	Creer posible lo que parece imposible , es el primer paso para hacerlo realidad .	neutral
468920985207709697	RT TUSERUSER : " Quiero conocer a alguien que tenga miedo de perderme . "	neutral
438491787834195968	RT TUSERUSER : Aprendí que al querer tus defectos te harías perfecta .	neutral
453668612637601792	Hoy te veo arreglada , aunque ya no queda nada , mi nuevo amor cada día , se parece mas a ti	neutral
472534726251528193	Alguien entro a mi tw y no se quíen !	neutral
448657174307553280	RT TUSERUSER : El amor de nuestras vidas debería ser el amor propio , el problema es que muchas veces buscamos el amor propio en alguien má …	neutral
509414717035933698	Si hay tantas opiniones como cabezas , también se encontrarán tantas maneras de #amar como corazones .	neutral
457757379564941312	RT TUSERUSER : Con la Resurrección todo acaba , o empieza ...	neutral
450830020911841281	karen te extraña sabias .... — asi que bueno interesante TURLURL	neutral
450635069682892800	RT TUSERUSER : Vivo mas pendiente de su sonrisa , que de la mía .	neutral
439473221436719104	RT TUSERUSER : Como el Ganado : Así los llevan , para quitarnos el derecho de protestas y abusar del poder que tienen TURLURL	neutral
466933786874499073	RT TUSERUSER : Clase y Meditación : Budismo Moderno Jueves 15 de Mayo , 19 : 30 hrs . Te esperamos . TURLURL	neutral
476162543346790400	Alguien me hablo a wpp y no quien es	neutral
460439737619464192	TUSERUSER TUSERUSER además le gustaba e imponía que la llamaran secretaria general , ahora será Sra presidenta , tiene un ego enfermizo	neutral
444237486915854337	RT TUSERUSER : [ Foto ] Volcamiento de vehículo interrumpe tránsito en avenida Santa Rosa TURLURL TURLURL	neutral
477212604130000897	Lo admito : me gusta el fútbol pero no me gusta entrenarlo .	neutral
451464287778000896	De verdad que un café no caeria nada mal	neutral
509848798135607297	En realidad que llegue después de que baje los kilitos de mas	neutral
439608739382173696	En la joda de justin tienen que estar con la luz prendida sino se pierden los niggas en la oscuridad , bue	neutral
481667802223239168	RT TUSERUSER : Harry fue captado el 23/Junio saliendo de Chiltern Firehouse con Lou Teasdale después de cenar , en Londres , UK #NS http : /TURLURL	neutral
435143441396547584	" #Regional | Gobernador Ameliach : " Presidente Maduro no saldrá de la presidencia por mecanismo distinto al constitucional " ... "	neutral
442667309753458688	¿Qué es lo que no sabe mucha gente sobre ti ? — Y esperas que lo ponga por aquí ? jajajajajajaja si no lo sabe muc ... TURLURL	neutral
450515594937643008	RT TUSERUSER : Pues bien , los tweets que se leen por aquí animan mucho un lunes , si ya de por sí es un mal día .	neutral
446153493599223808	Mamá es mamá y solo hay una *-* ♡	neutral
440971040928174080	Jajajajaja qe me tiras palo x aca y no me decis de frentes las cosas , pero no te animas ... Hace tu vida y muy rapido ocuparon tu lugar ...	neutral
445199784367124480	" TUSERUSER : Con una mujer solo se juega así , no con los sentimientos . TURLURL " ♥♥	neutral
503195520492638209	Celebrando el cumple de papa Ss 😁😁😁😁	positive
470136263816019968	" Y yo quiero inventar esa frase acorde a todo lo que siento . "	neutral
453674706944921600	RT TUSERUSER : Tienes un segundo para dar RT si confiabas en el desde el principio . TURLURL	neutral
456897505272143872	TUSERUSER + las manos por su espalda lentamente . -	neutral
480562888328114176	Soldado que arranca sirve para otra guerra . 😚	neutral
453717698560950272	RT TUSERUSER : UNASUR aun está en mora con Venezuela , aun esperamos pronunciamiento por el robo d las elecciones X parte d la dictadur …	neutral
448136803791675392	RT TUSERUSER : Hay que mirar hacia adelante y pensar lo que nos queda señor@s Calendario más difícil Atletico , más fácil el Barça http : /TURLURL	neutral
466728337281265664	Pensando lo que tengo que hacer a partir de la semana que viene , ya estoy estresandome mas de lo que estoyyy :(	neutral
463501701161693184	RT TUSERUSER : Que lindo día con mi novioooooooooo	positive
